x,y,b,r
287.0,43.0,29.72,2.8284271247461903
1462.0,471.0,28.4,2.8284271247461903
1331.0,1147.0,29.12,2.8284271247461903
392.0,175.0,28.28,2.8284271247461903
1714.0,287.0,28.36,2.8284271247461903
415.0,1153.0,29.08,2.8284271247461903
271.0,933.0,29.36,2.8284271247461903
801.0,1131.0,29.28,2.8284271247461903
642.0,277.0,41.52,2.8284271247461903
1763.0,826.0,28.96,2.8284271247461903
1029.0,755.0,29.0,2.8284271247461903
1585.0,141.0,28.04,2.8284271247461903
292.0,590.0,28.88,2.8284271247461903
722.0,1008.0,29.8,2.8284271247461903
1398.0,219.0,27.52,2.8284271247461903
1853.0,787.0,29.0,2.8284271247461903
1809.0,386.0,28.12,2.8284271247461903
1042.0,897.0,29.24,2.8284271247461903
1266.0,631.0,27.48,2.8284271247461903
720.0,6.0,27.16,2.8284271247461903
1115.0,742.0,32.6,2.8284271247461903
616.0,122.0,28.0,2.8284271247461903
132.0,128.0,28.4,2.8284271247461903
680.0,312.0,27.6,2.8284271247461903
980.0,627.0,27.56,2.8284271247461903
852.0,44.0,27.8,2.8284271247461903
159.0,872.0,28.96,2.8284271247461903
431.0,461.0,28.48,2.8284271247461903
112.0,616.0,28.72,2.8284271247461903
151.0,638.0,30.72,2.8284271247461903
724.0,978.0,28.4,2.8284271247461903
1064.0,900.0,28.56,2.8284271247461903
980.0,445.0,27.56,2.8284271247461903
0.0,78.0,28.4,2.8284271247461903
1430.0,890.0,28.64,2.8284271247461903
1756.0,30.0,27.2,2.8284271247461903
1725.0,1182.0,28.28,2.8284271247461903
271.0,425.0,28.4,2.8284271247461903
323.0,706.0,28.44,2.8284271247461903
300.0,282.0,27.84,2.8284271247461903
607.0,49.0,27.36,2.8284271247461903
601.0,501.0,27.32,2.8284271247461903
165.0,445.0,28.48,2.8284271247461903
1691.0,776.0,28.0,2.8284271247461903
1421.0,770.0,28.52,2.8284271247461903
1345.0,417.0,27.24,2.8284271247461903
0.0,978.0,30.533333333333335,2.8284271247461903
1145.0,1019.0,28.36,2.8284271247461903
1850.0,343.0,27.44,2.8284271247461903
530.0,1051.0,28.16,2.8284271247461903
419.0,909.0,35.16,2.8284271247461903
1537.0,935.0,31.12,2.8284271247461903
625.0,1082.0,28.24,2.8284271247461903
576.0,530.0,27.92,2.8284271247461903
1886.0,1075.0,28.36,2.8284271247461903
1507.0,29.0,27.32,2.8284271247461903
598.0,1151.0,28.28,2.8284271247461903
256.0,1005.0,28.2,2.8284271247461903
0.0,575.0,29.380434782608695,7.228202652129152
541.0,618.0,28.04,2.8284271247461903
193.0,856.0,27.96,2.8284271247461903
248.0,195.0,26.96,2.8284271247461903
1274.0,685.0,26.92,2.8284271247461903
1136.0,398.0,26.96,2.8284271247461903
271.0,923.0,28.28,2.8284271247461903
8.0,71.0,27.92,2.8284271247461903
1302.0,820.0,27.84,2.8284271247461903
224.0,281.0,27.8,2.8284271247461903
904.0,1126.0,31.36,2.8284271247461903
1065.0,815.0,27.68,2.8284271247461903
668.0,1190.0,27.8,2.8284271247461903
1758.0,604.0,27.0,2.8284271247461903
209.0,273.0,27.76,2.8284271247461903
609.0,351.0,26.72,2.8284271247461903
0.0,1192.0,32.07608695652174,7.228202652129152
935.0,57.0,26.76,2.8284271247461903
1130.0,61.0,27.16,2.8284271247461903
390.0,429.0,27.64,2.8284271247461903
411.0,161.0,26.6,2.8284271247461903
1052.0,222.0,26.56,2.8284271247461903
1255.0,673.0,26.68,2.8284271247461903
1240.0,920.0,27.6,2.8284271247461903
298.0,573.0,27.56,2.8284271247461903
714.0,376.0,26.56,2.8284271247461903
779.0,731.0,27.52,2.8284271247461903
859.0,365.0,26.56,2.8284271247461903
162.0,1191.0,28.56,2.8284271247461903
131.0,172.0,27.56,2.8284271247461903
661.0,571.0,27.4,2.8284271247461903
178.0,1059.0,29.04,2.8284271247461903
18.0,169.0,27.32,2.8284271247461903
356.0,1146.0,27.4,2.8284271247461903
448.0,547.0,27.44,2.8284271247461903
761.0,208.0,26.4,2.8284271247461903
1600.0,314.0,26.48,2.8284271247461903
29.0,164.0,27.36,2.8284271247461903
1560.0,353.0,26.48,2.8284271247461903
1320.0,312.0,26.44,2.8284271247461903
81.0,414.0,27.36,2.8284271247461903
356.0,1056.0,29.6,2.8284271247461903
434.0,662.0,27.16,2.8284271247461903
1368.0,107.0,26.32,2.8284271247461903
894.0,732.0,27.32,2.8284271247461903
742.0,1041.0,27.32,2.8284271247461903
1883.0,701.0,27.32,2.8284271247461903
596.0,999.0,27.24,2.8284271247461903
1562.0,747.0,27.28,2.8284271247461903
439.0,700.0,27.68,2.8284271247461903
724.0,118.0,26.28,2.8284271247461903
1731.0,968.0,27.2,2.8284271247461903
345.0,429.0,27.16,2.8284271247461903
838.0,546.0,26.24,2.8284271247461903
493.0,41.0,26.16,2.8284271247461903
362.0,0.0,27.112259970457902,20.42752923427804
